entry_id,session_id,timestamp_utc,date,iso_week,model,branch,pr_number,pr_title,pr_state,release_tag,attribution_inferred,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_tokens,cost_usd,generated_at,pricing_version,cache_write_5m_tokens,cache_write_1h_tokens,is_sidechain
aa731f0f7df16475,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:12.027000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,248,319805,709,320764,0.173203,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,709,false
c6405ddadaa437be,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:12.379000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,248,319805,709,320764,0.173203,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,709,false
d3ebcb4c345b10d6,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:12.769000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,248,319805,709,320764,0.173203,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,709,false
14455b1372b8fb5b,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:28.034000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,1139,320514,616,322271,0.194902,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,616,false
0b05c0cccbe4550b,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:41.222000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,319,926,321130,1181,323556,0.197120,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1181,false
646b76ea35586410,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:42.163000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,319,926,321130,1181,323556,0.197120,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1181,false
ebd6b6884cd094df,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:43.150000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,319,926,321130,1181,323556,0.197120,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1181,false
266e909c53c6c13b,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:43.824000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,319,926,321130,1181,323556,0.197120,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1181,false
f1b5ab53000e51ac,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:52.958000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,131,787,322311,8101,331330,0.262496,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,8101,false
0722aefd730e6409,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:53.432000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,131,787,322311,8101,331330,0.262496,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,8101,false
234ba0a9e2a7ab41,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:54.840000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,131,787,322311,8101,331330,0.262496,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,8101,false
70cb11ce06065517,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:56:55.499000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,131,787,322311,8101,331330,0.262496,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,8101,false
0335c5b8e8874ab3,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:57:44.997000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,4105,330412,1531,336050,0.283151,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1531,false
2f70461bcf2ab49e,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:57:47.353000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,4105,330412,1531,336050,0.283151,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1531,false
0f908a108177ba1d,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:57:54.540000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,4105,330412,1531,336050,0.283151,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1531,false
feee5423c870cd43,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:58:11.596000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,1611,331943,4183,337739,0.248087,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,4183,false
08a3ffabe8a36991,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-26T23:58:22.703000+00:00,2026-06-26,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,1611,331943,4183,337739,0.248087,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,4183,false
f3b7e3a98b79c89a,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T00:02:16.076000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,46,974,336126,2375,339521,0.216393,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,2375,false
adf23f5bf2f410d5,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T00:02:17.617000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,46,974,336126,2375,339521,0.216393,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,2375,false
f42bb9e9637e2b0e,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:06:16.892000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,690,2287,0,339765,342742,3.458275,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,339765,false
5a8b3a697f364c24,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:06:18.300000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,690,2287,0,339765,342742,3.458275,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,339765,false
b99e6b6b4a6a6644,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:06:22.599000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,690,2287,0,339765,342742,3.458275,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,339765,false
037c4bbe0dc8e009,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:06:35.564000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,616,339765,4008,344391,0.225373,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,4008,false
169d0f729060e3bf,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:06:37.123000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,616,339765,4008,344391,0.225373,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,4008,false
52192a921520971c,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:06:38.429000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,616,339765,4008,344391,0.225373,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,4008,false
6f93f50283e24e91,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:07:59.800000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,131,7840,343773,1385,353129,0.382391,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1385,false
04d00094059b3bc3,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:04.049000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,131,7840,343773,1385,353129,0.382391,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1385,false
12479f80ca131c04,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:13.068000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,131,7840,343773,1385,353129,0.382391,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1385,false
d7c50fa658b0d3f3,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:17.400000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,181,345158,8036,353377,0.257474,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,8036,false
ac32aa470758a4a5,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:17.966000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,181,345158,8036,353377,0.257474,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,8036,false
f445675eb1a74c5e,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:20.511000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,140,353194,1145,354481,0.191557,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1145,false
52b2076ccb63da0e,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:21.594000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,140,353194,1145,354481,0.191557,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1145,false
f33dc71ad098a26b,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:24.601000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,1243,354339,495,356079,0.213205,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,495,false
9261a7e5f9cd08a1,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:34.079000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,1243,354339,495,356079,0.213205,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,495,false
200f82d8879ab9ac,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:40.553000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,308,354834,1320,356464,0.198327,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1320,false
1b253d215062b297,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:43.434000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,308,354834,1320,356464,0.198327,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1320,false
9afa1e1fb8c91af5,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:47.245000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,161,356154,385,356702,0.185962,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,385,false
d35c1e79fcd37279,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:47.868000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,161,356154,385,356702,0.185962,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,385,false
f3ceb0ffb66e2445,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:54.653000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,456,356539,687,357684,0.196550,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,687,false
6e1a4903659d7402,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:59.016000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,131,151,357226,509,358017,0.188133,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,509,false
797bf9417779ba8c,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:08:59.827000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,131,151,357226,509,358017,0.188133,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,509,false
2c0a8c05ec1c9be6,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:05.751000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,778,357735,1327,359842,0.211598,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1327,false
d8869ef70ee48f41,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:11.476000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,778,357735,1327,359842,0.211598,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,1327,false
cd57e136bdbce20d,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:14.935000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,141,359062,831,360036,0.191376,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,831,false
209d28f354f355e6,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:15.441000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,141,359062,831,360036,0.191376,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,831,false
2fc4cebeaa2c3118,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:20.750000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,308,359893,775,360978,0.195407,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,775,false
b7f675067521a00c,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:24.162000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,206,360668,361,361237,0.189104,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,361,false
32baf0fec0bf2d24,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:24.708000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,206,360668,361,361237,0.189104,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,361,false
26228b6b8aa9c489,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:25.469000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,206,360668,361,361237,0.189104,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,361,false
4bed0870cc6eb0e8,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:31.930000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,487,361029,748,362266,0.200180,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,748,false
2f148369ae136a92,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:35.460000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,295,361777,540,362614,0.193674,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,540,false
c7e125af7e7a40fb,41037e38-edd2-51b5-bea5-53fa66b1eb87,2026-06-27T05:09:37.681000+00:00,2026-06-27,2026-W26,claude-opus-4-8,claude/token-analysis-prompt-xis8j8,,,no_pr,unreleased,false,2,295,361777,540,362614,0.193674,2026-06-27T05:09:38+00:00,anthropic-list-current-2026-06-26,0,540,false
